Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID801,801,100,16.743,704.588,890.011,0,16723.176,8,10,1,1988.236,1051.802,2022.559,None,None,None,None,None,None,None,-10921639,2022.559,2131,936,3207,1514897,482.271,16.125,0.358,2.213
ID674,674,83,20.303,110.502,304.383,0,16723.176,8,10,1,1916.304,1231.454,2399.995,None,None,None,None,None,None,None,-10921639,2399.995,2434,1290,3410,1797596,421.710,18.870,0.328,2.814
ID803,803,37,22.075,966.998,890.316,0,16723.176,8,10,1,2006.252,1007.880,2547.127,None,None,None,None,None,None,None,-10921639,2547.127,2840,908,4261,1907798,797.596,31.632,0.379,1.755
ID676,676,79,28.125,566.837,314.053,0,16723.176,8,10,1,2643.749,1008.832,3089.083,None,None,None,None,None,None,None,-10921639,3089.083,3287,1108,4764,2313723,799.547,14.962,0.303,1.796
ID679,679,70,27.652,207.659,316.606,0,16723.176,8,10,1,2892.968,1027.997,2913.718,None,None,None,None,None,None,None,-10921639,2913.718,3123,1281,4891,2182375,696.275,15.762,0.346,2.152
ID681,681,78,24.678,442.488,319.802,0,16723.176,8,10,1,2192.701,1024.127,2292.975,None,None,None,None,None,None,None,-10921639,2292.975,2220,914,4490,1717438,907.973,14.171,0.332,1.258
ID683,683,73,22.640,702.717,319.906,0,16723.176,8,10,1,1915.089,1255.525,2744.039,None,None,None,None,None,None,None,-10921639,2744.039,2847,1310,3639,2055285,476.021,17.623,0.330,2.858
ID685,685,67,22.434,14.770,324.363,0,16723.176,8,10,1,1888.797,1194.923,2231.320,None,None,None,None,None,None,None,-10921639,2231.320,2462,856,3340,1671259,623.701,16.416,0.385,1.991
ID687,687,81,19.657,559.911,331.940,0,16723.176,8,10,1,2660.191,1019.116,2719.156,None,None,None,None,None,None,None,-10921639,2719.156,2842,1373,3795,2036648,529.168,16.431,0.237,1.968
ID688,688,68,20.429,773.110,335.794,0,16723.176,8,10,1,1838.637,1002.764,2216.776,None,None,None,None,None,None,None,-10921639,2216.776,2235,1264,3376,1660365,714.660,13.837,0.263,1.294
ID690,690,71,22.152,1061.127,340.471,0,16723.176,8,10,1,1876.975,1106.965,2483.745,None,None,None,None,None,None,None,-10921639,2483.745,2677,1250,3678,1860325,603.243,15.548,0.299,1.896
ID692,692,77,20.538,203.457,351.152,0,16723.176,8,10,1,1893.117,1029.840,2482.064,None,None,None,None,None,None,None,-10921639,2482.064,2678,1183,3460,1859066,595.947,15.590,0.297,1.910
ID693,693,66,28.947,356.586,362.576,0,16723.176,8,10,1,2703.522,1026.656,3022.303,None,None,None,None,None,None,None,-10921639,3022.303,3174,1460,4453,2263705,657.491,16.253,0.354,2.406
ID695,695,80,22.753,976.719,373.918,0,16723.176,8,10,1,1980.374,1110.489,2915.884,None,None,None,None,None,None,None,-10921639,2915.884,2966,1457,3873,2183997,426.968,17.983,0.322,3.324
ID697,697,76,23.330,71.874,390.180,0,16723.176,8,10,1,1956.377,1061.156,2329.928,None,None,None,None,None,None,None,-10921639,2329.928,2567,919,3428,1745116,672.486,15.540,0.364,1.848
ID699,699,65,34.032,851.340,393.805,0,16723.176,8,10,1,1906.382,1010.276,2988.928,None,None,None,None,None,None,None,-10921639,2988.928,3331,932,4972,2238707,992.250,15.705,0.451,1.871
ID700,700,84,14.921,260.079,395.665,0,16723.176,8,10,1,1908.112,1037.462,2088.262,None,None,None,None,None,None,None,-10921639,2088.262,2229,1193,2921,1564108,426.641,15.604,0.240,1.897
ID702,702,97,16.509,1214.514,399.937,0,16723.176,8,10,1,2207.748,997.999,2200.358,None,None,None,None,None,None,None,-10921639,2200.358,2316,1220,3832,1648068,689.439,14.101,0.326,1.570
ID704,704,85,35.770,413.398,412.333,0,16723.176,8,10,1,2057.741,1607.028,3025.850,None,None,None,None,None,None,None,-10921639,3025.850,3321,817,4910,2266362,952.524,15.259,0.482,2.067
ID705,705,98,21.715,7.897,439.112,0,16723.176,8,10,1,2296.262,987.053,2140.559,None,None,None,None,None,None,None,-10921639,2140.559,2391,749,3656,1603279,823.697,14.560,0.489,1.707
ID707,707,87,24.496,1035.075,454.496,0,16723.176,8,10,1,3017.634,1016.792,2318.573,None,None,None,None,None,None,None,-10921639,2318.573,2326,1123,3966,1736611,800.138,14.408,0.323,1.414
ID709,709,2,22.805,135.511,459.061,0,16723.176,8,10,1,2997.427,1054.760,2172.565,None,None,None,None,None,None,None,-10921639,2172.565,2317,1021,3746,1627251,852.277,10.576,0.319,1.233
ID723,723,88,22.286,1168.125,464.626,0,16723.176,8,10,1,1966.287,1200.648,2241.650,None,None,None,None,None,None,None,-10921639,2241.650,2268,1105,3967,1678996,794.993,10.318,0.289,1.263
ID725,725,82,17.727,595.837,483.048,0,16723.176,8,10,1,2015.846,1176.850,2070.218,None,None,None,None,None,None,None,-10921639,2070.218,2254,1016,2974,1550593,545.852,14.951,0.295,1.730
ID727,727,89,21.955,162.443,485.058,0,16723.176,8,10,1,2751.167,1069.431,2484.842,None,None,None,None,None,None,None,-10921639,2484.842,2671,1049,3795,1861147,674.540,16.029,0.308,1.735
ID729,729,99,24.543,37.322,502.405,0,16723.176,8,10,1,2154.274,1026.574,2085.469,None,None,None,None,None,None,None,-10921639,2085.469,2311,805,3767,1562016,860.173,13.918,0.389,1.359
ID731,731,91,23.560,877.910,506.466,0,16723.176,8,10,1,2401.095,1025.395,2125.426,None,None,None,None,None,None,None,-10921639,2125.426,2449,875,3540,1591944,789.085,14.437,0.352,1.402
ID733,733,0,24.065,955.595,520.994,0,16723.176,8,10,1,2015.710,1117.267,2301.386,None,None,None,None,None,None,None,-10921639,2301.386,2551,963,3954,1723738,745.763,14.578,0.367,1.657
ID735,735,6,20.209,1186.060,530.580,0,16723.176,8,10,1,1938.587,1041.375,2235.932,None,None,None,None,None,None,None,-10921639,2235.932,2403,1061,3569,1674713,648.850,15.236,0.308,1.624
ID737,737,90,20.602,273.734,536.044,0,16723.176,8,10,1,1994.218,1028.521,2333.545,None,None,None,None,None,None,None,-10921639,2333.545,2463,1048,3213,1747825,486.637,16.952,0.339,2.428
ID739,739,93,23.892,418.106,537.248,0,16723.176,8,10,1,2216.147,1000.076,2156.696,None,None,None,None,None,None,None,-10921639,2156.696,2393,794,3557,1615365,729.104,14.811,0.389,1.658
ID741,741,8,23.302,174.998,537.687,0,16723.176,8,10,1,2055.132,1039.415,2127.733,None,None,None,None,None,None,None,-10921639,2127.733,2210,915,3959,1593672,904.690,10.231,0.327,1.160
ID743,743,92,22.837,826.784,547.095,0,16723.176,8,10,1,2016.312,1121.142,2010.981,None,None,None,None,None,None,None,-10921639,2010.981,2277,721,3438,1506225,840.472,14.494,0.393,1.351
ID745,745,4,23.903,537.085,557.355,0,16723.176,8,10,1,2051.678,1112.850,2302.414,None,None,None,None,None,None,None,-10921639,2302.414,2567,993,3672,1724508,694.371,15.526,0.364,1.768
ID747,747,21,36.092,723.096,566.195,0,16723.176,8,10,1,2044.240,1217.095,2802.131,None,None,None,None,None,None,None,-10921639,2802.131,3174,989,5364,2098796,1201.463,14.466,0.429,1.401
ID749,749,1,24.791,83.919,566.550,0,16723.176,8,10,1,2621.579,1053.147,1991.410,None,None,None,None,None,None,None,-10921639,1991.410,1610,847,3965,1491566,915.336,13.524,0.358,1.147
ID750,750,5,19.730,129.822,584.452,0,16723.176,8,10,1,2136.817,1019.622,2023.479,None,None,None,None,None,None,None,-10921639,2023.479,2241,891,3244,1515586,629.165,14.386,0.312,1.529
ID752,752,16,17.392,336.987,584.857,0,16723.176,8,10,1,2438.120,998.789,1953.602,None,None,None,None,None,None,None,-10921639,1953.602,1678,981,3505,1463248,727.654,9.724,0.233,1.015
ID753,753,20,21.051,899.342,607.440,0,16723.176,8,10,1,1903.722,1027.726,2412.328,None,None,None,None,None,None,None,-10921639,2412.328,2539,1135,3848,1806834,610.763,14.522,0.292,1.788
ID755,755,3,16.463,1138.932,613.486,0,16723.176,8,10,1,1865.304,1192.650,2399.979,None,None,None,None,None,None,None,-10921639,2399.979,2461,1423,3126,1797584,343.589,17.394,0.246,2.758
ID757,757,30,27.342,742.965,635.475,0,16723.176,8,10,1,1905.993,1214.553,2568.569,None,None,None,None,None,None,None,-10921639,2568.569,2797,1194,4634,1923858,952.146,10.457,0.322,1.313
ID759,759,9,17.426,1027.273,638.391,0,16723.176,8,10,1,1949.527,1011.466,2137.402,None,None,None,None,None,None,None,-10921639,2137.402,2333,1119,3382,1600914,613.969,14.031,0.247,1.380
ID761,761,11,15.993,232.564,653.459,0,16723.176,8,10,1,2747.465,1044.391,2200.220,None,None,None,None,None,None,None,-10921639,2200.220,2346,1144,3180,1647965,469.320,15.868,0.236,1.791
ID763,763,12,20.284,924.373,682.327,0,16723.176,8,10,1,1927.455,1020.539,2186.208,None,None,None,None,None,None,None,-10921639,2186.208,2488,1062,3659,1637470,660.330,14.260,0.293,1.501
ID765,765,18,21.003,298.416,684.058,0,16723.176,8,10,1,1907.569,1029.833,2404.067,None,None,None,None,None,None,None,-10921639,2404.067,2597,1303,3736,1800646,619.761,14.739,0.287,1.731
